,true_class,pred_class,pred_prob,prob_AGN,prob_CV,prob_HMXB,prob_LMXB,prob_PULSAR,prob_STAR,prob_ULX,prob_YSO
2CXO J111203.3-025422,AGN,AGN,0.9996825973386115,0.9996825973386115,6.07538189915126e-07,0.0002792269460246131,6.783987968188475e-07,7.529410532398168e-07,2.019432310564115e-05,1.3844770604318307e-05,2.0977436136256994e-06
2CXO J150721.0+554559,AGN,AGN,0.9999682640707139,0.9999682640707139,1.522388718800095e-06,3.4283406473423957e-06,3.1106219946953944e-07,3.8644736511321966e-07,8.607067324281589e-06,1.5866588508885884e-05,1.6140345223818081e-06
2CXO J194324.4+232012,YSO,YSO,0.9997823446078012,2.678581112121053e-05,1.0606861346585357e-06,3.932899176988055e-06,3.494332455308794e-07,4.778428360223721e-07,0.00018415261186759235,8.961078168086003e-07,0.9997823446078012
2CXO J143205.5+575516,AGN,AGN,0.976283319169019,0.976283319169019,5.8847082439644643e-05,0.0014397672876139823,5.2519181172244744e-05,8.735533681145438e-05,0.021755510886476585,0.00015388856413230313,0.00016879249233478345
2CXO J083953.0+562702,AGN,AGN,0.999956835756021,0.999956835756021,2.994097505341841e-06,5.764703137185668e-06,3.7143220059088433e-07,4.21673458675674e-07,2.9979707324425602e-05,2.014289692049222e-06,1.618340660740721e-06
2CXO J161937.8-505301,YSO,YSO,0.9721133692142654,0.00022377308909344567,8.036017988762957e-05,0.0007823479785126153,0.00013513730475682242,0.0006605321656215062,0.025978665482899666,2.581458496300791e-05,0.9721133692142654
2CXO J043005.8+351700,STAR,STAR,0.9999464726813444,1.803974240924734e-05,3.145676981784981e-06,1.1553380126323203e-05,1.3274640801263552e-06,9.869695124868317e-06,0.9999464726813444,4.284328311701542e-06,5.307031621335667e-06
2CXO J102402.0-574404,YSO,YSO,0.9994875604121698,6.996034228698661e-06,5.849728322137828e-06,0.0001258757643424226,3.982495099090159e-07,5.018188921172751e-06,0.0003669672951547659,1.3343273511274148e-06,0.9994875604121698
2CXO J163904.5-470648,YSO,YSO,0.9980577432214165,6.381803983076703e-05,2.660492259352258e-06,9.291745948725795e-05,8.481641079791637e-07,1.1703164572952504e-06,0.0017776308717736406,3.211434667294324e-06,0.9980577432214165
2CXO J100511.3-074315,LMXB,LMXB,0.9999520387462838,1.766837892727072e-05,2.944202523878224e-07,2.3689713350529383e-05,0.9999520387462838,9.509186240596765e-07,4.774729740058424e-06,3.7321615880501544e-07,2.0987666292800709e-07
2CXO J203350.2+412354,YSO,YSO,0.9989560414861072,1.0771044906151406e-05,5.570679278112788e-07,3.7457984787024148e-06,4.0671973097687855e-07,7.194288004848426e-07,0.001026765620932165,9.928331163921831e-07,0.9989560414861072
2CXO J203903.3+422238,YSO,YSO,0.9752793937835167,0.015555267524995984,6.476265776383425e-05,2.082329374081981e-05,7.5799843873109005e-06,0.008735438786286702,0.00023766445133231975,9.906951797625592e-05,0.9752793937835167
2CXO J100158.0+554103,HMXB,HMXB,0.9553877840480046,0.010854010502046749,6.995215100606072e-05,0.9553877840480046,2.5743299402773692e-06,7.349529101353113e-06,5.159046005349852e-05,0.033615509739463985,1.1229240383270135e-05
2CXO J095957.2+015556,AGN,AGN,0.9994463634129481,0.9994463634129481,2.602788944241064e-05,0.0002771751173795485,3.5639225505417175e-06,7.457814061614093e-06,8.970081014027068e-05,0.0001357727217969974,1.3938311680466073e-05
2CXO J164407.6+415748,AGN,AGN,0.9999736020163363,0.9999736020163363,1.0171737264588879e-06,5.757399375165976e-06,5.695168141568731e-07,6.36227640304149e-07,1.3107692458595518e-05,2.4806523926177694e-06,2.829321256303908e-06
2CXO J173812.8-290612,STAR,YSO,0.9974199909305702,0.00010618398174759755,0.00013262166994393732,0.0004308128364536315,6.707339122529924e-05,0.0003801049756209634,0.001435520651460269,2.7691562978097225e-05,0.9974199909305702
2CXO J100512.0-074212,LMXB,LMXB,0.9999570369114685,2.436108343201217e-05,3.0224646031410985e-07,1.425580736610453e-05,0.9999570369114685,1.9161786999874318e-07,1.896143688240321e-06,1.768551601015876e-06,1.8763811364806217e-07
2CXO J011227.5-011221,AGN,AGN,0.9991206022274172,0.9991206022274172,1.098659280457964e-06,1.204822698255443e-05,5.004886806456704e-07,5.423358726219054e-07,0.0008605296615079611,2.3374734343262886e-06,2.340926824602314e-06
2CXO J163252.4+350431,STAR,STAR,0.9999528704565558,2.3971555284901666e-05,1.7510529387928887e-06,4.057743427420638e-06,4.276618156000408e-07,1.0849879100620946e-05,0.9999528704565558,3.5886572665263956e-06,2.48299361033153e-06
2CXO J171209.0-383212,YSO,YSO,0.9997544160179664,8.507967959169349e-06,1.3532949964872691e-06,4.9856842331738314e-05,3.279247297417675e-07,7.643461040817876e-07,0.00018326957781962893,1.5040280927385005e-06,0.9997544160179664
2CXO J164705.1-455041,STAR,STAR,0.996160705091833,0.0001664377768910166,0.0002891435814435487,0.0005135977852903666,3.2876444933526276e-05,0.001092962856884106,0.996160705091833,2.4488601885213727e-05,0.0017197878608392466
2CXO J064105.0+094923,STAR,STAR,0.9997892752961656,4.661499602663592e-05,2.5753038308451007e-06,1.4035950823213245e-05,1.8816956653696697e-06,3.0867536832174436e-06,0.9997892752961656,1.5636212267790155e-05,0.000126893791537154
2CXO J100114.2+022356,AGN,AGN,0.9999691742246605,0.9999691742246605,1.0191554927838234e-06,1.362984857312606e-05,3.548120541471868e-07,4.045415963720545e-07,1.2752900552534943e-05,1.287383671949163e-06,1.3771333985830722e-06
2CXO J181853.0-134644,STAR,STAR,0.9932738370783253,0.00015876506985018646,0.0001932363422837554,0.0001248364604836534,9.93923275838944e-06,4.412531355380675e-05,0.9932738370783253,3.1604687754369634e-05,0.00616365581499053
2CXO J112833.0+583355,ULX,ULX,0.8558056288996738,0.05973729149954772,0.00031458909527614547,0.08200096547722309,0.00011068162080954068,0.0002849769390030033,0.0014670267875318867,0.8558056288996738,0.0002788396809349173
2CXO J111126.0-603928,STAR,STAR,0.9996094261718309,1.315065457478129e-05,1.420676839583752e-06,6.099766192143058e-05,8.681607730654956e-07,3.7648411479197565e-06,0.9996094261718309,4.703207137459405e-06,0.0003056686257748284
2CXO J181840.1-134518,STAR,STAR,0.9999915019344806,3.1442766748879904e-06,1.2603167454031541e-06,1.2152219948119298e-06,2.0420150036558697e-07,4.262677374169939e-07,0.9999915019344806,3.622681385778849e-07,1.8855127277897188e-06
2CXO J033214.4-275111,AGN,AGN,0.9966316211540147,0.9966316211540147,0.00163944429124401,0.0003584113353489026,5.84626229833149e-06,6.200904754759021e-05,0.0011050407052435446,0.00017177855193728595,2.5848652365899443e-05
2CXO J134003.3-313714,HMXB,HMXB,0.976406805396146,0.01355606150994233,0.003311101739592206,0.976406805396146,4.561296055922056e-05,0.0007045054696020101,0.0006706088909484828,0.005205149339451416,0.00010015469375833967
2CXO J085121.7+115237,STAR,STAR,0.9999870438365974,5.287481507339743e-06,8.922004506092597e-07,2.816943869352008e-06,1.9916439165619466e-07,9.372567404390545e-07,0.9999870438365974,1.967973252613214e-06,8.551431905588378e-07
2CXO J181841.3-134544,YSO,YSO,0.9990182426190931,9.386037212586018e-06,4.164774831053359e-06,3.7934247174668915e-06,3.9138904921317787e-07,6.501414417611691e-06,0.0009560865589191014,1.4337817599395234e-06,0.9990182426190931
2CXO J102147.8+131228,AGN,AGN,0.9999776913963031,0.9999776913963031,3.798454887801543e-07,1.8114874704520774e-06,2.967300299645891e-07,3.718543836972528e-07,1.0189479649970765e-05,7.919856352895132e-06,1.3393503210365725e-06
2CXO J205849.8+445727,STAR,STAR,0.9999720415244384,7.570818849809594e-06,1.5649716150964733e-06,1.2941642337855066e-05,3.4559136453640456e-07,6.0495645020425e-07,0.9999720415244384,1.0025720218209896e-06,3.927922922291209e-06
2CXO J053855.5-690426,STAR,STAR,0.9927532628493925,0.0010843676257039122,0.0005941276695181713,0.0040558009518,3.1636880605103594e-05,0.0011804547652157584,0.9927532628493925,0.00018086221813333925,0.0001194870396311621
2CXO J182538.9-144505,STAR,STAR,0.9999831789356872,5.301164915265229e-06,8.67774734016315e-07,5.15323598166135e-06,3.203134440512803e-07,1.2747122302686477e-06,0.9999831789356872,8.767800561583443e-07,3.0270829515701043e-06
2CXO J132950.3+471322,HMXB,HMXB,0.9995321711156331,0.00015300323275139842,1.2921848853406743e-05,0.9995321711156331,1.6667088951046059e-06,0.00012390457701528824,0.00012913012270243844,4.07399495264563e-05,6.462444622827546e-06
2CXO J151314.8-585932,YSO,YSO,0.9997054792427,2.1695720961086375e-05,9.895742573991655e-07,7.147120576434773e-05,6.722419150398619e-07,1.0450346742268548e-06,0.00019605437785006157,2.5926018777526768e-06,0.9997054792427
2CXO J181842.0-134803,YSO,YSO,0.9969115009301578,2.0362297328981578e-05,0.00013195012116735426,1.1709223884740846e-05,1.0476879389379512e-06,2.1812367825180993e-05,0.0028944178028737604,7.199568823270085e-06,0.9969115009301578
2CXO J104031.6-594643,STAR,STAR,0.9999795685600164,2.7861364515793054e-06,3.391768341452289e-07,1.143462253717482e-05,1.6102544897369236e-07,2.6515557937665965e-07,0.9999795685600164,8.338888427095689e-07,4.6114342897201785e-06
2CXO J114658.5+162259,AGN,AGN,0.9999211274354918,0.9999211274354918,1.7177718948769692e-06,2.4962917519814e-06,4.1912699663341164e-07,5.227449110278684e-07,1.7273171149747287e-05,5.4636990747703655e-05,1.8064670562889156e-06
2CXO J005207.3-722125,STAR,STAR,0.8449801666564322,0.00034214671373388367,0.0002846341216676426,0.15356454243039824,1.2412901429629533e-05,3.761001060711218e-05,0.8449801666564322,0.0007277396300322449,5.074753569887135e-05
2CXO J033250.1-274135,AGN,AGN,0.9996802192831361,0.9996802192831361,9.541427527573394e-06,0.00018385159959660607,4.066216724868691e-06,1.3437853240107646e-05,6.80014232767276e-05,3.0086595848077614e-05,1.0795600650114596e-05
2CXO J161330.8+510400,AGN,AGN,0.999982596549753,0.999982596549753,1.7779216329778892e-06,2.304884502230849e-06,3.2349167605799914e-07,3.669484208545755e-07,9.516074619448678e-06,1.6760816083552883e-06,1.4380477871291925e-06
2CXO J023249.4+612242,STAR,STAR,0.9999762046936408,3.397700160575419e-06,8.253910058602683e-07,1.7070095582609706e-05,2.0056535804807131e-07,2.8310787538646325e-07,0.9999762046936408,6.65495891680447e-07,1.3529504849245646e-06
2CXO J140335.7+542400,HMXB,HMXB,0.9999306450598733,4.8528639197122024e-05,1.384686269264847e-06,0.9999306450598733,3.587466605959899e-07,2.9736555081189425e-06,1.0178283979999136e-05,4.798748573110994e-06,1.13217993870165e-06
2CXO J162036.3+410252,STAR,STAR,0.9999791804551746,7.645982588129212e-06,4.8802903777898995e-06,4.256495539757255e-06,2.7306557841991774e-07,1.1379613969112049e-06,0.9999791804551746,1.2750868068069125e-06,1.3506625377305305e-06
2CXO J071838.6-250107,STAR,STAR,0.9999226296284984,1.721227935222031e-05,3.5065578239508864e-06,4.5617102182290766e-05,6.893649738190819e-07,3.483126810884788e-06,0.9999226296284984,4.10773361087206e-06,2.7542067474910973e-06
2CXO J090852.8-491724,STAR,STAR,0.9999815431177486,3.765340897542516e-06,3.350404767985183e-07,8.348026057740913e-06,1.8620764912876083e-07,1.199235375491014e-06,0.9999815431177486,1.4258987950149543e-06,3.197132999892204e-06
2CXO J203054.4+413017,YSO,YSO,0.9998915574074049,3.922051932221586e-05,1.411118882318291e-05,3.1072430904496444e-06,3.1697061045253424e-07,2.6761858495334687e-06,4.7244375474242725e-05,1.7661094251857485e-06,0.9998915574074049
2CXO J140309.4+542237,HMXB,HMXB,0.9884359722264613,0.002777004333450855,0.00020331603218869004,0.9884359722264613,1.131519649523717e-05,4.5003075897123245e-05,0.008283754761203915,0.00019561391945275574,4.802045485003988e-05
2CXO J053215.3-710424,STAR,STAR,0.999786863629222,1.3049828871451054e-05,8.321574596211462e-06,0.0001696222521559914,7.217559795695247e-07,1.4329844950315252e-05,0.999786863629222,3.687144168542515e-06,3.4039700558849066e-06
2CXO J172540.0-342443,YSO,YSO,0.9944988963011071,5.0802808630145766e-05,0.00045322198998968654,0.00029938518388902867,4.1959989092010885e-06,6.02759696467268e-05,0.004620080667927251,1.3141079900940693e-05,0.9944988963011071
2CXO J063246.9+101638,STAR,STAR,0.7033686756933483,0.0008276685079632487,1.8940747289832738e-05,0.00012378148369722182,8.516806636003087e-06,1.3957396062766427e-05,0.7033686756933483,2.2652473815766447e-05,0.2956158068911869
2CXO J180454.4-241406,STAR,YSO,0.943338176189252,0.0003761018632469782,1.9358057518566275e-05,7.896746498877772e-05,1.2548011012442471e-05,4.104413840622172e-05,0.056066650356210036,6.715391936497121e-05,0.943338176189252
2CXO J053439.1-053402,STAR,STAR,0.9999571461199553,1.8926748108443986e-05,1.1149965869743795e-06,1.3823375189314175e-05,1.0930708199850554e-06,1.5262340750807283e-06,0.9999571461199553,2.4274239793452685e-06,3.9420312855053725e-06
2CXO J205821.5+435344,STAR,STAR,0.9897267260718879,8.78888520016405e-05,2.3447359674165957e-06,5.799524853092865e-05,1.8799455606477865e-06,2.233735617952597e-06,0.9897267260718879,4.8213921183925995e-06,0.010116110018315253
2CXO J180413.0-242317,STAR,YSO,0.9660323376857245,7.999987405735516e-05,7.589958224013883e-05,4.868864839613992e-05,3.8238802866719044e-06,1.3010573646606168e-05,0.03373551031859209,1.0729437056436684e-05,0.9660323376857245
2CXO J164706.5-455039,STAR,STAR,0.9920123375853057,0.00043134673935463246,0.0009035375153266199,0.0005525908344691831,9.466032893857633e-06,0.004659380529211473,0.9920123375853057,6.421146193341902e-05,0.0013671293015053052
2CXO J015301.9-134249,ULX,ULX,0.9759896464883644,0.021107607289065387,8.511149079072888e-05,0.0014696797379581586,7.814934599510149e-06,3.396362334655976e-05,0.001270668402745347,0.9759896464883644,3.550803312987133e-05
2CXO J174721.1-284631,YSO,YSO,0.9988022439569653,5.2474522300084516e-05,0.00010281407064643278,1.566507593017683e-05,1.0599948655792631e-05,0.00011661594997841388,0.0008948587122141692,4.727763309729808e-06,0.9988022439569653
2CXO J105630.3-771138,STAR,STAR,0.9998711812391671,6.583589898825551e-05,5.111908259602695e-06,2.8785204339006253e-05,1.8520642144030378e-06,1.2978612665597058e-05,0.9998711812391671,4.357521363358399e-06,9.897551002675332e-06
2CXO J203416.4+411019,YSO,YSO,0.9999535432240204,8.824550046672901e-06,2.1520790102022383e-07,1.4940856113133897e-06,1.4260368943513666e-07,3.536095105546777e-07,3.502921737077043e-05,3.975018498447894e-07,0.9999535432240204
2CXO J055141.8+024414,STAR,STAR,0.9999718396987632,4.707671435315172e-06,6.673756665716559e-07,2.004320040062225e-05,2.768018849457083e-07,5.97920824701323e-07,0.9999718396987632,7.609637374752809e-07,1.1063672870094878e-06
2CXO J203416.0+410219,STAR,STAR,0.9999590580607888,1.3139830606007548e-05,2.0205581073174124e-06,7.43986038422506e-06,9.747937273758382e-07,1.505879064978937e-06,0.9999590580607888,2.186862175901873e-06,1.3674155145438087e-05
2CXO J203359.8+412944,STAR,STAR,0.9985448250232943,4.904133208913698e-05,5.1548969157275305e-06,2.514692486860822e-05,3.077565292410754e-06,8.08736486993638e-06,0.9985448250232943,9.106674241043961e-06,0.001355560218428734
2CXO J212959.3+121027,STAR,CV,0.5525519076485446,0.01367132533071762,0.5525519076485446,0.0027714411544332387,0.0001717088874633933,0.046364932027328776,0.3835585260963352,0.0003419101523176217,0.0005682487028597861
2CXO J034438.6+320856,STAR,STAR,0.999981576341968,8.721679146681579e-06,1.0760677964331172e-06,3.2915265103595244e-06,1.5308541714682143e-06,5.773775349188151e-07,0.999981576341968,9.69935108361882e-07,2.2562177639395995e-06
2CXO J181003.4-233712,YSO,YSO,0.9932512200397539,0.00017063491568750457,0.00036212240567242636,4.571529996582005e-05,6.7931553085847514e-06,0.00011877545035549746,0.005954065023961377,9.067370929497458e-05,0.9932512200397539
2CXO J053508.2-052403,STAR,STAR,0.9999558868506766,1.9378013507285913e-05,4.301131641684911e-06,1.2270355056737488e-05,6.286884735214536e-07,1.2229413040543652e-06,0.9999558868506766,4.008973852875554e-06,2.303045487146509e-06
2CXO J203611.0+422528,YSO,YSO,0.999965278300053,2.398970732770137e-05,1.654277274511803e-07,8.552138364946189e-07,1.742403036866656e-07,1.4944669924400708e-07,8.862717414193186e-06,5.249466382828217e-07,0.999965278300053
2CXO J053516.1-052237,STAR,STAR,0.9999454670675721,1.0178471763901173e-05,5.314589634823695e-06,1.265740322979905e-05,1.8378284774408528e-05,2.7626323207200055e-06,0.9999454670675721,3.2202419890692876e-06,2.0213087151763624e-06
2CXO J064052.0+092913,STAR,STAR,0.9998396970270981,3.6772339663043805e-05,2.2337042084487753e-06,1.0899269471602118e-05,2.1017180985687656e-06,2.4992405858080032e-06,0.9998396970270981,4.3905951054838204e-06,0.00010140610576896462
2CXO J201657.8-704703,ULX,CV,0.6442679004908649,0.1907071980906611,0.6442679004908649,0.10054343632540028,0.0005217970187670086,0.028357768881048045,0.019626363816338303,0.015038484078040966,0.0009370512988794149
2CXO J180426.7-242213,YSO,YSO,0.993942582156365,7.598461712052854e-05,0.00010696144962959214,6.574262530115648e-05,4.435038758388166e-06,1.151564107331104e-05,0.005771550119014237,2.122835273787379e-05,0.993942582156365
2CXO J053841.2-023722,STAR,STAR,0.9999220278352287,1.43287749945783e-05,8.78206739215121e-06,4.40435798542952e-05,8.350484054130969e-07,1.340406925789958e-06,0.9999220278352287,4.70488796064978e-06,3.937399238404105e-06
2CXO J053507.0-052500,STAR,STAR,0.9976113863329976,0.0019199585302795029,0.00017493313909970194,0.00014909667749457204,1.7452319541114755e-05,3.4777746223999825e-05,0.9976113863329976,5.698902871177265e-05,3.540622565170436e-05
2CXO J064102.9+094754,STAR,STAR,0.9999606084903142,8.522670114241909e-06,9.206078438706916e-07,1.9517313834751328e-05,5.048758964653759e-07,1.276419187830382e-06,0.9999606084903142,3.608824717668641e-06,5.040798090898966e-06
2CXO J053644.7-064428,STAR,STAR,0.9999130148218736,3.6671619978757347e-05,2.8001336352788373e-05,1.222709552471346e-05,9.025111816071049e-07,2.0714222606547383e-06,0.9999130148218736,3.530749414757068e-06,3.5804434131325593e-06
2CXO J174133.7-284034,STAR,CV,0.8491751151934814,0.004376356688708293,0.8491751151934814,0.0025924116887061535,0.005410170467230044,0.01662180022816154,0.005724919876420519,0.00029597869417485,0.11580324716311721
2CXO J064104.0+094909,STAR,STAR,0.9999171048680291,1.4435676228857691e-05,3.6170536170361033e-06,4.213219934320071e-05,6.725389608169856e-07,2.336386010808897e-06,0.9999171048680291,1.5427627206643576e-05,4.273650603619359e-06
2CXO J053510.3-054633,STAR,STAR,0.9998984316917234,7.021619254360359e-05,1.3958420667264413e-06,2.179533640534943e-05,9.249969801759298e-07,1.5899921830097982e-06,0.9998984316917234,1.920444541523107e-06,3.725503556337311e-06
2CXO J053511.6-053101,STAR,STAR,0.9999853622282238,7.662619941103273e-06,8.176108119275146e-07,2.5666783931835624e-06,3.4714771306641315e-07,7.207181836717989e-07,0.9999853622282238,8.415821504397875e-07,1.6814145829462132e-06
